June 05, 2017 21:38:32:931000		MOVE  NAO
June 05, 2017 21:45:09:066000	127.0.0.1-9557	[300, 271]
June 05, 2017 21:45:09:070000	127.0.0.1-9557	[(300, 268), (300, 268), (315, 271), (300, 271), [640, 480]]
June 05, 2017 21:45:14:434000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 05, 2017 21:45:14:438000	127.0.0.1-9557	[328, 335]
June 05, 2017 21:45:14:444000	127.0.0.1-9557	[(247, 303), (467, 279), (599, 299), (328, 335), [640, 480]]
June 05, 2017 21:45:14:517000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable is LEFT
June 05, 2017 21:45:34:516000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 05, 2017 21:45:34:520000	127.0.0.1-9557	[145, 344]
June 05, 2017 21:45:34:524000	127.0.0.1-9557	[(111, 317), (347, 291), (452, 300), (145, 344), [640, 480]]
June 05, 2017 21:45:34:584000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 05, 2017 21:45:35:896000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 05, 2017 21:45:35:909000	127.0.0.1-9557	[188, 387]
June 05, 2017 21:45:35:913000	127.0.0.1-9557	[(188, 384), (188, 384), (203, 387), (188, 387), [640, 480]]
June 05, 2017 21:45:39:406000	127.0.0.1-9557	Adjust table to centre for FindDirectionOfOtherRobotRelativeToTable
June 05, 2017 21:45:40:772000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 05, 2017 21:45:40:776000	127.0.0.1-9557	[272, 383]
June 05, 2017 21:45:40:783000	127.0.0.1-9557	[(272, 380), (272, 380), (287, 383), (272, 383), [640, 480]]
June 05, 2017 21:45:48:172000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 05, 2017 21:45:51:681000	127.0.0.1-9557	100
June 05, 2017 21:45:54:842000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 05, 2017 21:45:58:249000	127.0.0.1-9557	50
June 05, 2017 21:46:01:854000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable
June 05, 2017 21:46:03:148000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 05, 2017 21:46:03:184000	127.0.0.1-9557	[300, 263]
June 05, 2017 21:46:03:193000	127.0.0.1-9557	[(300, 260), (300, 260), (307, 263), (300, 263), [640, 480]]
June 05, 2017 21:46:08:687000	127.0.0.1-9557	PRINTING BOTTOMMOST POINTS BELOW:::::
June 05, 2017 21:46:08:690000	127.0.0.1-9557	[228, 311]
June 05, 2017 21:46:08:692000	127.0.0.1-9557	[(196, 280), (427, 263), (559, 287), (228, 311), [640, 480]]
June 05, 2017 21:46:08:702000	127.0.0.1-9557	FindDirectionOfOtherRobotRelativeToTable is NOT FOUND
